Delivery Market Name,Campaign,Channel,Date,Com sent,with success,Nb of Opening,Nb of Clicks,Transactions generated,Turnover,Turnover Online,Turnover Offline,Nb of Items Bought
France,Delivery_Welcome2_Auto_Fid,Email,2020-01-03 00:00:00,54,54,24,6,1,51.5,0,52,5
France,Delivery_RougeG_Refill,Email,2020-02-11 00:00:00,26,25,9,1,1,51,0,51,3
France,Delivery_CrossSell,Email,2020-08-31 00:00:00,30,29,12,4,1,50.5,0,51,5
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-01-02 00:00:00,8,8,0,0,1,50.5,0,51,2
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-26 00:00:00,7,7,3,1,1,50.5,0,51,4
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-02-10 00:00:00,21,21,0,0,1,49.5,0,50,8
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-24 00:00:00,32,32,12,3,1,49,0,49,5
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-28 00:00:00,38,35,14,5,1,49,0,49,2
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-10 00:00:00,88,88,32,4,1,49,0,49,2
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-12 00:00:00,51,51,14,2,2,49,0,49,6
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-24 00:00:00,104,104,44,5,1,49,0,49,2
France,Delivery_RougeG_CrossSell,Email,2020-01-14 00:00:00,75,75,27,2,1,49,0,49,2
France,Delivery_SMS_Welcome5_Auto_ECO,SMS/MMS,2020-01-15 00:00:00,2,2,0,0,1,49,0,49,3
France,Delivery_Welcome1_Auto_Fid,Email,2020-02-12 00:00:00,30,27,14,2,1,49,0,49,3
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-08 00:00:00,13,13,8,1,1,49,0,49,4
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-14 00:00:00,144,144,56,12,1,49,0,49,3
Italy,Welcome email IT 202010,Email,2020-10-06 00:00:00,11,10,7,1,1,49,49,0,1
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-03 00:00:00,100,98,36,3,1,47.6,48,0,1
France,Delivery_Réveil_Inactifs -15%,Email,2020-07-19 00:00:00,80,78,31,2,1,47,0,47,2
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-08 00:00:00,90,88,35,4,1,46.75,47,0,2
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-02 00:00:00,5,5,3,2,1,46.75,0,47,5
France,Delivery_Refill,Email,2020-01-11 00:00:00,99,99,51,13,1,44,0,44,2
France,Delivery_Relance_Echantillons,Email,2020-02-08 00:00:00,8,8,4,1,3,43.5,0,44,5
France,Delivery_Refill,Email,2020-08-10 00:00:00,82,81,37,5,1,42,0,42,3
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-28 00:00:00,67,67,30,4,1,41.65,0,42,5
France,Delivery_RougeG_Refill,Email,2020-05-27 00:00:00,46,46,21,4,1,41.25,0,41,6
France,Delivery_WelcomeFranchise_RougeG,Email,2020-02-08 00:00:00,13,12,9,1,1,41.25,0,41,4
France,Delivery_Réveil_Inactifs -15%,Email,2020-05-28 00:00:00,63,63,17,2,1,41,41,0,1
France,Delivery_Welcome1_Auto_Prospect,Email,2020-01-11 00:00:00,8,8,7,3,1,40.5,0,41,3
France,20201115_MailingAuto_NouveauClient,Direct Mail,2020-11-15 00:00:00,547,547,0,0,1,37.5,38,0,1
France,Delivery_CrossSell,Email,2020-01-04 00:00:00,43,42,17,3,1,37.5,0,38,12
France,Delivery_WelcomeFranchise_RougeG,Email,2020-04-12 00:00:00,1,1,1,0,1,37.5,0,38,6
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-01-30 00:00:00,138,138,63,7,1,36.75,0,37,3
France,Delivery_Refill,Email,2020-01-29 00:00:00,316,316,160,22,1,36.75,0,37,4
France,Delivery_Réveil_Inactifs -25%,Email,2020-06-04 00:00:00,71,71,30,8,1,36.75,0,37,2
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-01-28 00:00:00,17,14,0,0,1,36.75,0,37,2
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-17 00:00:00,137,137,50,6,1,36,36,0,1
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-14 00:00:00,18,18,9,3,1,36,0,36,4
France,Delivery_CrossSell,Email,2020-06-27 00:00:00,23,22,7,0,1,35,0,35,2
France,Delivery_Refill,Email,2020-01-07 00:00:00,100,100,59,14,1,35,0,35,5
Italy,Delivery One Shot email IT,Email,2020-05-04 00:00:00,1213,1142,596,96,1,33,33,0,1
France,Delivery_CrossSell,Email,2020-01-07 00:00:00,55,55,30,5,2,33,0,33,5
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-22 00:00:00,26,26,7,1,1,33,0,33,4
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-09 00:00:00,55,54,23,4,1,33,0,33,2
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-14 00:00:00,76,75,26,8,1,33,33,0,1
France,Delivery_RougeG_Refill,Email,2020-02-16 00:00:00,54,54,19,2,1,33,0,33,3
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-29 00:00:00,7,7,4,2,1,33,0,33,2
Italy,Replenishment email IT 202008,Email,2020-08-31 00:00:00,28,28,9,3,1,33,33,0,1
France,Delivery_Refill,Email,2020-06-25 00:00:00,35,35,15,3,1,31.5,0,32,3
France,Delivery_Welcome1_Auto_Prospect,Email,2020-02-18 00:00:00,30,29,17,5,1,31.5,0,32,3
France,Delivery_RougeG_CrossSell,Email,2020-01-15 00:00:00,54,52,19,3,1,30.17,0,30,3
France,Delivery_Réveil_Inactifs -15%,Email,2020-10-11 00:00:00,63,63,20,8,1,29.5,0,30,2
France,Delivery_RougeG_Refill,Email,2020-01-07 00:00:00,19,19,11,0,1,29,0,29,2
France,Delivery_Relance_Echantillons,Email,2020-01-31 00:00:00,10,10,5,0,1,28.05,0,28,2
France,Delivery_CrossSell,Email,2020-01-11 00:00:00,26,25,9,1,1,26.53,0,27,2
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-25 00:00:00,8,8,7,0,1,26.5,0,27,3
France,Delivery_Auto_AnnivJ,Email,2020-02-24 00:00:00,375,372,134,17,1,26.5,0,27,2
France,Delivery_Relance_Echantillons,Email,2020-01-27 00:00:00,6,6,2,1,1,26.5,0,27,3
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-15 00:00:00,152,151,52,15,1,26.5,0,27,2
Italy,Delivery Rossetto Kiss Kiss POS,Email,2020-11-13 00:00:00,1864,1839,809,90,1,25.9,0,26,2
France,Delivery_Welcome4_Auto_RepasseNonOuvreurs_Client,Email,2020-02-03 00:00:00,22,22,5,0,1,24.75,0,25,2
France,Delivery_Refill,Email,2020-01-14 00:00:00,105,105,50,9,1,24,0,24,3
France,Delivery_Refill,Email,2020-04-17 00:00:00,65,65,22,5,1,24,0,24,4
France,Delivery_Welcome1_Auto_Prospect,Email,2020-01-28 00:00:00,51,49,23,12,1,22.5,0,23,4
Italy,Birthday email IT 202008,Email,2020-08-31 00:00:00,57,57,35,5,1,22,22,0,1
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-27 00:00:00,281,279,71,9,1,22,0,22,4
France,Delivery_CrossSell,Email,2020-05-30 00:00:00,16,16,13,2,1,22,0,22,4
France,Delivery_Welcome1_Auto_Prospect,Email,2020-01-09 00:00:00,24,24,15,7,1,22,0,22,4
France,Delivery_Welcome1_Auto_Prospect,Email,2020-02-25 00:00:00,37,37,23,8,1,22,0,22,4
France,Delivery_Réveil_Inactifs -15%,Email,2020-12-26 00:00:00,39,39,15,5,1,18.7,19,0,1
France,Delivery_Welcome1_Auto_Fid,Email,2020-02-15 00:00:00,42,41,28,8,2,16,0,16,2
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-01 00:00:00,9,9,9,3,,0,0,0,1
France,Delivery_CrossSell,Email,2020-01-26 00:00:00,40,40,17,4,,0,0,0,1
France,Delivery_CrossSell,Email,2020-07-20 00:00:00,46,45,14,5,,0,0,0,2
France,Delivery_Refill,Email,2020-01-21 00:00:00,123,123,70,7,,0,0,0,1
France,Delivery_Refill,Email,2020-01-22 00:00:00,164,155,79,11,,0,0,0,2
France,Delivery_Refill,Email,2020-07-28 00:00:00,84,82,43,6,,0,0,0,4
France,Delivery_Refill,Email,2020-08-04 00:00:00,85,84,34,5,,0,0,0,3
France,Delivery_Refill,Email,2020-08-14 00:00:00,72,71,35,4,,0,0,0,2
France,Delivery_Refill,Email,2020-08-20 00:00:00,85,85,44,4,,0,0,0,2
France,Delivery_Réveil_Inactifs -15%,Email,2020-07-29 00:00:00,55,55,25,6,,0,0,0,3
France,Delivery_Réveil_Inactifs -15%,Email,2020-12-06 00:00:00,55,54,16,4,,0,0,0,2
France,Delivery_RougeG_CrossSell,Email,2020-01-24 00:00:00,30,27,4,0,,0,0,0,7
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-01-06 00:00:00,19,15,0,0,,0,0,0,2
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-01-10 00:00:00,13,12,0,0,,0,0,0,2
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-01-31 00:00:00,19,18,0,0,,0,0,0,1
France,Delivery_SMS_Welcome5_Auto_Boutique,SMS/MMS,2020-02-06 00:00:00,27,26,0,0,,0,0,0,2
France,Delivery_Welcome1_Auto_Fid,Email,2020-01-17 00:00:00,16,15,11,5,,0,0,0,1
France,Delivery_Welcome1_Auto_Prospect,Email,2020-01-19 00:00:00,19,17,11,2,,0,0,0,2
France,Delivery_Welcome1_Auto_Prospect,Email,2020-01-27 00:00:00,68,66,40,15,,0,0,0,1
France,Delivery_Welcome1_Auto_Prospect,Email,2020-02-01 00:00:00,40,38,22,10,,0,0,0,3
France,202001_FR_MFB_Survey_Email,Email,2020-01-01 00:00:00,64,58,31,10,,,,,
France,20200124 - test mailing auto,Direct Mail,2020-01-24 00:00:00,9,9,0,0,,,,,
France,20200220_MailingAuto_NouveauClient_,Direct Mail,2020-02-20 00:00:00,3,3,0,0,,,,,
France,20200227_MailingAuto_Anniv_Boutique,Direct Mail,2020-02-27 00:00:00,3030,3030,0,0,,,,,
France,20200227_MailingAuto_Anniv_EspaceNew,Direct Mail,2020-02-27 00:00:00,825,825,0,0,,,,,
France,202003_FR_MFB_Survey_Email,Email,2020-03-16 00:00:00,179,161,86,47,,,,,
France,20200315_MailingAuto_NouveauClient,Direct Mail,2020-03-15 00:00:00,706,706,0,0,,,,,
France,20200328_MailingAuto_Anniv_Boutique,Direct Mail,2020-03-28 00:00:00,3609,3609,0,0,,,,,
France,20200328_MailingAuto_Anniv_Espace,Direct Mail,2020-03-28 00:00:00,857,857,0,0,,,,,
France,202004_FR_MFB_Survey_Email,Email,2020-04-17 00:00:00,12,12,12,8,,,,,
France,202004_FR_MFB_Survey_Email,Email,2020-04-30 00:00:00,32,32,7,5,,,,,
France,20200415_MailingAuto_NouveauClient,Direct Mail,2020-04-15 00:00:00,297,297,0,0,,,,,
France,20200428_MailingAuto_Anniv_Boutique,Direct Mail,2020-04-28 00:00:00,3099,3099,0,0,,,,,
France,20200428_MailingAuto_Anniv_Espace,Direct Mail,2020-04-28 00:00:00,828,828,0,0,,,,,
France,20200515_MailingAuto_NouveauClient,Direct Mail,2020-05-15 00:00:00,10,10,0,0,,,,,
France,20200615_MailingAuto_NouveauClient,Direct Mail,2020-06-15 00:00:00,30,30,0,0,,,,,
France,202007_FR_MFB_Survey_Email,Email,2020-07-31 00:00:00,2102,1958,1055,613,,,,,
France,20200715_MailingAuto_NouveauClient,Direct Mail,2020-07-15 00:00:00,9,9,0,0,,,,,
France,202008_FR_MFB_Survey_Email,Email,2020-08-04 00:00:00,221,209,110,57,,,,,
France,20200815_MailingAuto_NouveauClient,Direct Mail,2020-08-15 00:00:00,29,29,0,0,,,,,
Italy,Abeille Royale di Guerlain POS,Email,2020-11-12 00:00:00,1877,1848,727,102,,,,,
France,Anniv Espace : Extract Janvier 2020 - Anniverssaire Février 2020,Direct Mail,2020-01-28 00:00:00,717,0,0,0,,,,,
Italy,Birthday email IT 202001,Email,2020-01-31 00:00:00,7,7,4,1,,,,,
Italy,Birthday email IT 202002,Email,2020-02-29 00:00:00,35,35,20,6,,,,,
Italy,Birthday email IT 202003,Email,2020-03-31 00:00:00,26,26,18,6,,,,,
Italy,Birthday email IT 202004,Email,2020-04-30 00:00:00,43,43,19,3,,,,,
Italy,Birthday email IT 202005,Email,2020-05-31 00:00:00,54,54,39,12,,,,,
Italy,Birthday email IT 202006,Email,2020-06-30 00:00:00,56,56,35,9,,,,,
Italy,Birthday email IT 202007,Email,2020-07-30 00:00:00,57,57,38,8,,,,,
Italy,Birthday email IT 202007,Email,2020-07-31 00:00:00,1,1,1,0,,,,,
Italy,Birthday email IT 202009,Email,2020-09-28 00:00:00,64,61,33,6,,,,,
Italy,Birthday email IT 202009,Email,2020-09-30 00:00:00,3,3,1,0,,,,,
Italy,Birthday email IT 202010,Email,2020-10-06 00:00:00,15,15,8,1,,,,,
France,Campaign_fr_Repasse_Collaborateurs_20200518,Email,2020-05-18 00:00:00,1959,1193,761,294,,,,,
France,Clienteling delivery template 001,Clienteling,2020-05-28 00:00:00,5,0,0,0,,,,,
France,Clienteling delivery template 01,Clienteling,2020-06-05 00:00:00,5,0,0,0,,,,,
France,Clienteling_Auto_FR_Contactlist_Churners_202012,Clienteling,2020-12-31 00:00:00,33090,168,0,0,,,,,
France,Clienteling_Auto_FR_Contactlist_Contact360_202012,Clienteling,2020-12-29 00:00:00,1,0,0,0,,,,,
France,Clienteling_Auto_FR_Contactlist_N2_202012,Clienteling,2020-12-31 00:00:00,5152,129,0,0,,,,,
France,Clienteling_FR_Tactical_BLOOMAWISH_ECO_20201119,Clienteling,2020-11-25 00:00:00,1321,28,0,0,,,,,
France,Clienteling_Tactical_FR_VIP_Ecommerce_68_202009,Clienteling,2020-09-09 00:00:00,27,6,0,0,,,,,
Italy,Copy of Delivery One Shot email IT,Email,2020-04-21 00:00:00,1,1,0,0,,,,,
Italy,Delivery LVI 20200421,Email,2020-04-21 00:00:00,1,1,0,0,,,,,
Italy,Delivery One Shot email IT,Email,2020-04-21 00:00:00,1,1,0,0,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-19 00:00:00,7,7,4,1,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-21 00:00:00,4,4,2,1,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-04 00:00:00,8,8,5,2,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-08 00:00:00,17,16,9,3,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-10 00:00:00,23,23,10,2,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-13 00:00:00,9,9,8,4,,,,,
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-18 00:00:00,9,9,5,4,,,,,
France,Delivery_Abandon_Panier_mmtro_202003,Email,2020-03-19 00:00:00,12,12,7,3,,,,,
France,Delivery_Abandon_Panier_mmtro_202003,Email,2020-03-31 00:00:00,199,196,140,68,,,,,
France,Delivery_Abandon_Panier_mmtro_202004,Email,2020-04-07 00:00:00,220,220,156,89,,,,,
France,Delivery_Abandon_Panier_mmtro_202005,Email,2020-05-31 00:00:00,369,368,271,156,,,,,
France,Delivery_Abandon_Panier_mmtro_202006,Email,2020-06-08 00:00:00,439,438,312,145,,,,,
France,Delivery_Abandon_Panier_mmtro_202006,Email,2020-06-29 00:00:00,463,463,347,154,,,,,
France,Delivery_Abandon_Panier_mmtro_202007,Email,2020-07-15 00:00:00,333,333,244,111,,,,,
France,Delivery_Abandon_Panier_mmtro_202007,Email,2020-07-31 00:00:00,115,89,62,27,,,,,
France,Delivery_Abandon_Panier_mmtro_202008,Email,2020-08-04 00:00:00,55,49,32,12,,,,,
France,Delivery_Abandon_Panier_mmtro_relance_old,Email,2020-03-11 00:00:00,2,0,0,0,,,,,
France,Delivery_Anniv-15_Auto_Boutique_H,Email,2020-02-26 00:00:00,9,9,5,2,,,,,
France,Delivery_Anniv-15_Auto_Boutique_H,Email,2020-02-27 00:00:00,8,8,2,0,,,,,
France,Delivery_Anniv-15_Auto_Boutique_H,Email,2020-06-03 00:00:00,97,95,29,5,,,,,
France,Delivery_Anniv-15_Auto_Boutique_H_delete,Email,2020-02-14 00:00:00,507,504,220,29,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-03 00:00:00,300,297,75,16,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-15 00:00:00,270,269,65,9,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-16 00:00:00,290,288,78,3,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-17 00:00:00,282,280,70,3,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-20 00:00:00,297,295,68,11,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-21 00:00:00,303,301,77,9,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-22 00:00:00,283,282,56,7,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-24 00:00:00,304,298,73,11,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-25 00:00:00,295,294,76,7,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_F_202002,Email,2020-02-26 00:00:00,256,255,64,9,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_H,Email,2020-02-25 00:00:00,1171,357,82,11,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_H,Email,2020-02-26 00:00:00,25,25,6,0,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_H,Email,2020-02-27 00:00:00,19,19,7,2,,,,,
France,Delivery_Anniv-15_Auto_Ecommerce_H,Email,2020-06-03 00:00:00,429,424,80,10,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-01 00:00:00,22,22,9,1,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-03 00:00:00,10,10,5,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-15 00:00:00,13,13,7,3,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-16 00:00:00,10,10,6,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-17 00:00:00,7,7,2,1,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-18 00:00:00,10,10,4,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-19 00:00:00,10,10,4,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-20 00:00:00,1,1,1,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-21 00:00:00,1,1,1,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-22 00:00:00,4,4,2,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-24 00:00:00,1,1,0,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F,Email,2020-02-27 00:00:00,1,1,1,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_F_202002,Email,2020-02-26 00:00:00,3,3,1,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_H,Email,2020-02-25 00:00:00,811,1,0,0,,,,,
France,Delivery_Anniv-15_Auto_Espace_H,Email,2020-06-03 00:00:00,7,7,2,0,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-07 00:00:00,335,331,109,21,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-08 00:00:00,352,349,99,15,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-09 00:00:00,324,323,105,15,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-10 00:00:00,378,377,130,16,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-11 00:00:00,326,325,114,20,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-12 00:00:00,352,349,126,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-13 00:00:00,367,366,120,20,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-14 00:00:00,335,332,119,10,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-15 00:00:00,344,343,96,14,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-16 00:00:00,349,346,114,13,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-17 00:00:00,383,381,122,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-18 00:00:00,348,345,114,13,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-19 00:00:00,358,358,133,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-20 00:00:00,353,352,123,17,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-21 00:00:00,352,351,116,9,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-22 00:00:00,360,359,144,17,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-23 00:00:00,363,360,109,14,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-24 00:00:00,339,334,97,22,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-25 00:00:00,405,404,130,16,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-26 00:00:00,356,353,128,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-27 00:00:00,361,360,114,16,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-28 00:00:00,385,382,136,15,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-29 00:00:00,385,384,137,22,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-30 00:00:00,369,365,120,8,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-01-31 00:00:00,365,362,104,8,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-01 00:00:00,402,402,119,19,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-02 00:00:00,395,391,129,21,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-03 00:00:00,345,344,92,16,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-04 00:00:00,355,354,110,13,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-05 00:00:00,364,358,121,15,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-06 00:00:00,358,354,118,19,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-07 00:00:00,366,360,126,20,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-08 00:00:00,383,381,120,16,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-09 00:00:00,344,338,111,15,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-10 00:00:00,380,373,131,23,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-11 00:00:00,376,371,131,11,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-12 00:00:00,365,363,114,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-13 00:00:00,368,366,107,15,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-14 00:00:00,405,400,130,9,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-15 00:00:00,360,358,115,11,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-16 00:00:00,367,365,111,17,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-17 00:00:00,367,365,123,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-18 00:00:00,356,354,126,18,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-19 00:00:00,340,339,113,16,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-22 00:00:00,321,320,102,12,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-25 00:00:00,333,331,100,10,,,,,
France,Delivery_Auto_AnnivJ,Email,2020-02-26 00:00:00,382,382,125,14,,,,,
France,Delivery_Auto_AnnivJ_202004,Email,2020-04-17 00:00:00,5928,5896,1894,263,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-08 00:00:00,12,12,12,5,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-09 00:00:00,12,12,10,4,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-11 00:00:00,1,1,1,0,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-12 00:00:00,1,1,0,0,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-13 00:00:00,9,9,8,3,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-14 00:00:00,1,1,1,1,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-15 00:00:00,3,3,3,3,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-16 00:00:00,5,5,5,1,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-18 00:00:00,4,4,3,0,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-19 00:00:00,8,8,6,4,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-20 00:00:00,9,9,9,2,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-21 00:00:00,11,11,8,1,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-22 00:00:00,13,13,12,4,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-23 00:00:00,7,7,5,2,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-24 00:00:00,2,2,1,0,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-25 00:00:00,4,4,3,2,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-26 00:00:00,23,23,19,3,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-27 00:00:00,270,262,208,38,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-28 00:00:00,43,43,37,5,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-29 00:00:00,20,20,17,3,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-30 00:00:00,11,11,8,2,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-01-31 00:00:00,9,9,6,3,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-02 00:00:00,4,4,3,1,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-03 00:00:00,4,4,1,0,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-04 00:00:00,5,5,4,3,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-05 00:00:00,4,4,3,1,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-06 00:00:00,5,5,5,1,,,,,
France,Delivery_Auto_QuestionnaireQualif_Prospect_Remerciement,Email,2020-02-07 00:00:00,4,4,2,1,,,,,
